ntacode,nta_name,borough_name,ntatype,ntatype_label,is_residential,count_night,population,area_km2,rate_per_1k_pop,rate_per_km2,share_noise___residential,share_noise___street/sidewalk,share_noise___commercial,share_noise___vehicle,share_noise___park,share_noise,share_noise___helicopter,share_noise___house_of_worship,count_evening,share_evening,count_early_am,share_early_am,count_core_night,share_core_night,count_predawn,share_predawn,count_late_night,late_night_share,count_weekend,count_weekday,weekend_uplift,count_warm,count_cool,warm_season_ratio,year_start,year_end
BK0401,Bushwick (West),Brooklyn,0,Residential/Mixed,True,4305,54804,2.1492542381282105,78.55266038975257,2003.0203610296157,0.4199767711962834,0.18629500580720093,0.17584204413472707,0.08873403019744483,0.003484320557491289,0.12288037166085947,0.0020905923344947735,0.0006968641114982578,1968.0,0.45714285714285713,891.0,0.2069686411149826,558.0,0.12961672473867597,888.0,0.2062717770034843,956,0.22206736353077816,2108,2197,2.3987255348202097,1168,3137,1.1169907554988843,2021,2023
BK0402,Bushwick (East),Brooklyn,0,Residential/Mixed,True,3012,60220,2.595160092026346,50.01660577881103,1160.6220399482863,0.5099601593625498,0.17961487383798141,0.09362549800796813,0.09860557768924302,0.0049800796812749,0.11254980079681275,0.0006640106241699867,0.0,1305.0,0.43326693227091634,583.0,0.19355909694555112,410.0,0.13612217795484727,714.0,0.23705179282868527,657,0.21812749003984064,1464,1548,2.3643410852713176,909,2103,1.296718972895863,2021,2023
BK0471,The Evergreens Cemetery,Brooklyn,7,Airport,False,1,0,0.5189053116778142,,1.9271338671917377,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,1,0.0,1,0,,2021,2023
BK0501,Cypress Hills,Brooklyn,0,Residential/Mixed,True,1887,42300,2.264888758191046,44.60992907801418,833.1535017671846,0.4917859035506094,0.21568627450980393,0.13248542660307366,0.11022787493375728,0.0,0.0492845786963434,0.0,0.0005299417064122947,920.0,0.48754636989931105,417.0,0.22098569157392686,199.0,0.10545839957604664,351.0,0.18600953895071543,322,0.17064122946475888,909,978,2.3236196319018405,666,1221,1.6363636363636365,2021,2023
BK0502,East New York (North),Brooklyn,0,Residential/Mixed,True,1509,44062,2.5926556371432112,34.24719713131496,582.028703843883,0.5666003976143141,0.20543406229290923,0.07488402915838303,0.0536779324055666,0.0033134526176275677,0.09343936381709742,0.0026507620941020544,0.0,648.0,0.4294234592445328,287.0,0.1901921802518224,165.0,0.10934393638170974,409.0,0.2710404241219351,270,0.17892644135188868,728,781,2.330345710627401,513,996,1.5451807228915662,2021,2023
BK0503,East New York-New Lots,Brooklyn,0,Residential/Mixed,True,1929,53067,4.316058805142074,36.35027418169484,446.93552314482474,0.6283048211508554,0.168481078278901,0.0736132711249352,0.058061171591498185,0.0015552099533437014,0.06842923794712286,0.0,0.0015552099533437014,855.0,0.4432348367029549,379.0,0.1964748574390876,210.0,0.1088646967340591,485.0,0.2514256091238984,349,0.1809227579056506,897,1032,2.1729651162790695,670,1259,1.596505162827641,2021,2023
BK0504,Spring Creek-Starrett City,Brooklyn,0,Residential/Mixed,True,358,16808,2.51641233452926,21.299381247025227,142.26603291029022,0.6452513966480447,0.09217877094972067,0.019553072625698324,0.1005586592178771,0.0111731843575419,0.13128491620111732,0.0,0.0,79.0,0.2206703910614525,62.0,0.17318435754189945,67.0,0.1871508379888268,150.0,0.41899441340782123,103,0.2877094972067039,126,232,1.3577586206896552,78,280,0.8357142857142857,2021,2023
BK0505,East New York-City Line,Brooklyn,0,Residential/Mixed,True,1335,49066,2.929157628980845,27.208250112093914,455.76243039692355,0.6771535580524345,0.14232209737827714,0.03146067415730337,0.08689138576779026,0.0022471910112359553,0.045692883895131084,0.00149812734082397,0.012734082397003745,474.0,0.3550561797752809,254.0,0.1902621722846442,164.0,0.12284644194756554,443.0,0.3318352059925094,291,0.21797752808988763,529,806,1.6408188585607941,402,933,1.292604501607717,2021,2023
BK0571,Highland Park-Cypress Hills Cemeteries (South),Brooklyn,7,Airport,False,11,0,0.7526076216707206,,14.615849857567213,0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091,0.45454545454545453,0.0,0.09090909090909091,0.0,4.0,0.36363636363636365,0.0,0.0,2.0,0.18181818181818182,5.0,0.45454545454545453,2,0.18181818181818182,6,5,3.0,3,8,1.125,2021,2023
BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,Brooklyn,0,Residential/Mixed,True,4688,61436,5.64958937230361,76.30705124031513,829.794820661183,0.16915529010238908,0.11476109215017065,0.04436860068259386,0.03775597269624573,0.001279863481228669,0.17128839590443687,0.4613907849829352,0.0,1020.0,0.2175767918088737,703.0,0.14995733788395904,1095.0,0.23357508532423207,1870.0,0.3988907849829352,1437,0.30652730375426623,1494,3194,1.1693800876643707,907,3781,0.7196508860089923,2021,2023
BK0602,Park Slope,Brooklyn,0,Residential/Mixed,True,1940,59225,2.3998470749382923,32.75643731532292,808.3848426258093,0.15618556701030928,0.08917525773195877,0.0788659793814433,0.09690721649484536,0.0010309278350515464,0.35309278350515466,0.2231958762886598,0.0015463917525773195,371.0,0.19123711340206184,230.0,0.11855670103092783,404.0,0.20824742268041238,935.0,0.48195876288659795,533,0.27474226804123714,684,1256,1.3614649681528663,427,1513,0.846662260409782,2021,2023
BK0701,Windsor Terrace-South Slope,Brooklyn,0,Residential/Mixed,True,513,26359,1.4225602452818917,19.462043324860577,360.6174161701988,0.28460038986354774,0.08966861598440545,0.09161793372319688,0.12085769980506822,0.0,0.3840155945419103,0.029239766081871343,0.0,88.0,0.17153996101364521,62.0,0.12085769980506822,103.0,0.20077972709551656,260.0,0.50682261208577,134,0.26120857699805067,168,345,1.2173913043478262,114,399,0.8571428571428571,2021,2023
BK0702,Sunset Park (West),Brooklyn,0,Residential/Mixed,True,1763,52990,4.680356140879247,33.27042838271372,376.6807368784557,0.32671582529778787,0.17413499716392514,0.13272830402722632,0.08167895632444697,0.10550198525241067,0.17640385706182643,0.0028360748723766306,0.0,574.0,0.32558139534883723,267.0,0.1514463981849121,281.0,0.15938740782756664,641.0,0.36358479863868404,418,0.23709585933068633,668,1095,1.5251141552511416,460,1303,1.0590943975441292,2021,2023
BK0703,Sunset Park (Central),Brooklyn,0,Residential/Mixed,True,1158,45084,1.7423333102323124,25.68538727708278,664.6259892979944,0.4153713298791019,0.2694300518134715,0.10621761658031088,0.08290155440414508,0.018998272884283247,0.10621761658031088,0.0,0.0008635578583765112,481.0,0.4153713298791019,209.0,0.18048359240069084,149.0,0.12867012089810018,319.0,0.2754749568221071,231,0.19948186528497408,486,672,1.8080357142857142,252,906,0.8344370860927152,2021,2023
BK0771,Green-Wood Cemetery,Brooklyn,7,Airport,False,5,0,1.9604092436442482,,2.5504878719636057,0.0,0.6,0.2,0.0,0.0,0.2,0.0,0.0,3.0,0.6,1.0,0.2,0.0,0.0,1.0,0.2,1,0.2,2,3,1.6666666666666667,1,4,0.75,2021,2023
BK0801,Prospect Heights,Brooklyn,0,Residential/Mixed,True,2839,23921,0.9577326208025082,118.68232933405794,2964.2928917061745,0.13596336738288128,0.03099682986967242,0.02712222613596337,0.02676998943289891,0.0021134202183867557,0.11271574498062698,0.6639661852765059,0.0003522367030644593,594.0,0.20922860162028883,436.0,0.15357520253610427,633.0,0.22296583303980275,1176.0,0.41423036280380415,836,0.294469883761888,845,1994,1.0594282848545638,497,2342,0.6366353543979504,2021,2023
BK0802,Crown Heights (North),Brooklyn,0,Residential/Mixed,True,4612,86360,3.290297072421753,53.40435386753126,1401.6971411658692,0.4824371205550737,0.13009540329575023,0.05702515177797051,0.08174327840416305,0.003686036426712923,0.16305290546400694,0.08196010407632263,0.0,1408.0,0.30529054640069386,578.0,0.12532523850823937,856.0,0.18560277536860365,1770.0,0.38378143972246315,1096,0.23764093668690373,1749,2863,1.5272441494935383,1271,3341,1.1412750673451062,2021,2023
BK0891,Lincoln Terrace Park,Brooklyn,9,Park/Recreation,False,1,0,0.1128420259996967,,8.861946523387376,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,,0,1,0.0,2021,2023
BK0901,Crown Heights (South),Brooklyn,0,Residential/Mixed,True,1970,52591,1.863068311508885,37.45888079709456,1057.3954738162615,0.5106598984771573,0.18527918781725888,0.0350253807106599,0.05736040609137056,0.0,0.19593908629441625,0.011675126903553299,0.0040609137055837565,429.0,0.21776649746192894,252.0,0.12791878172588833,375.0,0.19035532994923857,914.0,0.4639593908629442,510,0.25888324873096447,617,1353,1.1400591278640058,392,1578,0.7452471482889733,2021,2023
BK0902,Prospect Lefferts Gardens-Wingate,Brooklyn,0,Residential/Mixed,True,2749,47387,2.2332751096903984,58.011690970097284,1230.9276130252922,0.48162968352128044,0.20043652237177156,0.06947981084030556,0.10294652600945799,0.0065478355765733,0.1291378683157512,0.009457984721716987,0.0003637686431429611,1057.0,0.3845034558021099,461.0,0.16769734448890505,372.0,0.1353219352491815,859.0,0.31247726445980356,544,0.19789014186977083,1028,1721,1.4933178384660082,628,2121,0.8882602545968883,2021,2023
BK1001,Bay Ridge,Brooklyn,0,Residential/Mixed,True,2611,84567,5.72617050430685,30.874927572220844,455.9766423364755,0.43699731903485256,0.10991957104557641,0.11298353121409421,0.1214094216775182,0.011106855610877058,0.20413634622749904,0.0034469551895825352,0.0,810.0,0.31022596706242817,388.0,0.14860206817311375,426.0,0.16315587897357334,987.0,0.3780160857908847,637,0.24396782841823056,1042,1569,1.6602931803696621,640,1971,0.9741248097412482,2021,2023
BK1002,Dyker Heights,Brooklyn,0,Residential/Mixed,True,656,42005,2.7052546397911823,15.617188429948815,242.49103590878101,0.5091463414634146,0.09298780487804878,0.10060975609756098,0.07926829268292683,0.004573170731707317,0.21189024390243902,0.0,0.001524390243902439,216.0,0.32926829268292684,92.0,0.1402439024390244,101.0,0.15396341463414634,247.0,0.37652439024390244,140,0.21341463414634146,233,423,1.3770685579196218,171,485,1.0577319587628866,2021,2023
BK1061,Fort Hamilton,Brooklyn,6,Industrial/Transportation,False,36,997,0.7864008960010704,36.10832497492478,45.77817775013191,0.5833333333333334,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.25,19.0,0.5277777777777778,8.0,0.2222222222222222,27,0.75,8,28,0.7142857142857143,14,22,1.909090909090909,2021,2023
BK1091,Dyker Beach Park,Brooklyn,9,Park/Recreation,False,9,0,0.928013671917139,,9.698132982682605,0.3333333333333333,0.2222222222222222,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,2.0,0.2222222222222222,1.0,0.1111111111111111,2.0,0.2222222222222222,4.0,0.4444444444444444,2,0.2222222222222222,1,8,0.3125,1,8,0.375,2021,2023
BK1101,Bensonhurst,Brooklyn,0,Residential/Mixed,True,1874,96647,4.5183463507610035,19.390151789502003,414.7535081467075,0.5949839914621131,0.09765208110992529,0.11953041622198506,0.059231590181430094,0.0064034151547491995,0.1200640341515475,0.0010672358591248667,0.0010672358591248667,601.0,0.3207043756670224,284.0,0.15154749199573106,314.0,0.16755602988260407,675.0,0.36019210245464245,434,0.23159018143009605,739,1135,1.6277533039647578,405,1469,0.8270932607215793,2021,2023
BK1102,Bath Beach,Brooklyn,0,Residential/Mixed,True,543,32533,1.9097976048236394,16.690744782221127,284.32332233977405,0.583793738489871,0.07366482504604052,0.055248618784530384,0.09208103130755065,0.0055248618784530384,0.18968692449355432,0.0,0.0,197.0,0.36279926335174956,94.0,0.1731123388581952,98.0,0.18047882136279927,154.0,0.283609576427256,132,0.2430939226519337,208,335,1.5522388059701493,126,417,0.9064748201438848,2021,2023
BK1103,Gravesend (West),Brooklyn,0,Residential/Mixed,True,1226,59307,3.14339610988591,20.67209604262566,390.0240240624647,0.5309951060358891,0.06851549755301795,0.13784665579119088,0.14518760195758565,0.0008156606851549756,0.11419249592169657,0.0016313213703099511,0.0008156606851549756,355.0,0.2895595432300163,249.0,0.2030995106035889,259.0,0.21125611745513867,363.0,0.29608482871125613,389,0.3172920065252855,406,820,1.2378048780487805,232,994,0.7002012072434607,2021,2023
